,val_loss,val_dense_1_loss,val_dense_2_loss,val_dense_3_loss,val_dense_1_acc,val_dense_2_acc,val_dense_3_acc,loss,dense_1_loss,dense_2_loss,dense_3_loss,dense_1_acc,dense_2_acc,dense_3_acc
0,1.9592700004577637,0.7428727348645529,0.6451620658238729,0.5712352196375529,0.4699999988079071,0.6433333357175192,0.7266666889190674,2.4753864853322005,0.881072156569537,0.8169122208066347,0.7774020989402002,0.5132352942679109,0.598529421982645,0.5787815116032833
1,1.8526537418365479,0.7220003008842468,0.5825130343437195,0.5481404264767965,0.5099999904632568,0.7200000087420145,0.7266666491826376,2.199111022869078,0.8387041988493014,0.6935048684352586,0.6669019330449465,0.5306722641992969,0.6857142874172756,0.6506302537036543
2,1.7989706993103027,0.701849619547526,0.5640060106913248,0.5331150690714518,0.5433333317438761,0.7433333396911621,0.7133333285649618,2.052175370585017,0.787091390926297,0.6456074283904388,0.6194765567779541,0.5388655479715652,0.7218487473095164,0.682983190071683
3,1.7692509492238362,0.6930280526479086,0.5540438493092855,0.522179126739502,0.5400000214576721,0.7433333396911621,0.7066666682561239,1.9674664405213684,0.7623433876438301,0.6132436239418864,0.591879423425979,0.5535714270687905,0.7457983168233343,0.7054621867772912
4,1.7389180262883503,0.6799237330754598,0.5452334880828857,0.5137608448664347,0.5733333230018616,0.7433333396911621,0.7233333587646484,1.8967846411616862,0.7375485090648427,0.5881102217846558,0.5711259215819735,0.5718487410986123,0.7542016771661133,0.7100840321108073
5,1.7182531754175823,0.6726251641909281,0.538790225982666,0.5068377554416656,0.5933333237965902,0.746666669845581,0.7199999888737997,1.8397685960561287,0.7122699102433789,0.5669708870539144,0.5605278025154307,0.5831932796149695,0.7600840310088727,0.7170168046189958
6,1.7028241952260335,0.6681628028551737,0.5352214177449545,0.4994400143623352,0.5866666634877523,0.746666669845581,0.7266666889190674,1.7862882483907108,0.6953788770347082,0.5522634830294537,0.5386458958397392,0.592226891958413,0.7701680690300565,0.7245798326340043
7,1.6775269110997517,0.6576713919639587,0.5269570350646973,0.4928983847300212,0.6066666841506958,0.746666669845581,0.7266666889190674,1.7473610869976652,0.6759064417927205,0.5403976262617511,0.5310570121813221,0.6174369779955439,0.7726890725248,0.7359243666424471
8,1.6633133093516033,0.654986580212911,0.520836333433787,0.48749037583669025,0.6066666841506958,0.746666669845581,0.7300000190734863,1.723670501668914,0.671374121133019,0.5192067760880253,0.5330895936789632,0.6144957908061373,0.775840324013173,0.7287815103009969
9,1.644931435585022,0.6475340922673544,0.513241728146871,0.4841556251049042,0.6033333539962769,0.746666669845581,0.7300000190734863,1.6995110842360168,0.6631102241387888,0.5218789557448956,0.5145219003452974,0.6317226851687712,0.7808823530413523,0.7298319344760991
10,1.6169946591059368,0.6368297338485718,0.5013960699240366,0.47876887520154315,0.6133333444595337,0.746666669845581,0.7266666889190674,1.6769036375174002,0.6578452326670414,0.5031957072871072,0.5158626980641309,0.630882358851553,0.7813025272193075,0.7340336136457299
11,1.5917572180430095,0.6265297730763754,0.48986836274464923,0.47535906235376996,0.6299999952316284,0.75,0.7366666793823242,1.6573222034117754,0.6546983413335656,0.5041177165107567,0.4985061595920755,0.6355042011797929,0.7789915915296859,0.7413865553230798
